ssID,Gender,Age,Education,Measure,ITEM (ITA),StimType,Response
14,F,26,16,Valence,mestolo,UNREL,5
14,F,26,16,Arousal,mestolo,UNREL,5
14,F,26,16,Dominance,mestolo,UNREL,5
14,F,26,16,Valence,libertà,REL+,8
14,F,26,16,Arousal,libertà,REL+,8
14,F,26,16,Dominance,libertà,REL+,5
14,F,26,16,Valence,profumo,REL-,4
14,F,26,16,Arousal,profumo,REL-,5
14,F,26,16,Dominance,profumo,REL-,5
14,F,26,16,Valence,nettare,UNREL,5
14,F,26,16,Arousal,nettare,UNREL,5
14,F,26,16,Dominance,nettare,UNREL,5
14,F,26,16,Valence,salvare,REL+,7
14,F,26,16,Arousal,salvare,REL+,7
14,F,26,16,Dominance,salvare,REL+,3
14,F,26,16,Valence,ristorante,REL-,3
14,F,26,16,Arousal,ristorante,REL-,7
14,F,26,16,Dominance,ristorante,REL-,2
14,F,26,16,Valence,oceano,UNREL,7
14,F,26,16,Arousal,oceano,UNREL,9
14,F,26,16,Dominance,oceano,UNREL,1
14,F,26,16,Valence,febbre,REL+,1
14,F,26,16,Arousal,febbre,REL+,9
14,F,26,16,Dominance,febbre,REL+,1
14,F,26,16,Valence,mangiare,REL-,5
14,F,26,16,Arousal,mangiare,REL-,5
14,F,26,16,Dominance,mangiare,REL-,5
14,F,26,16,Valence,offendersi,UNREL,5
14,F,26,16,Arousal,offendersi,UNREL,3
14,F,26,16,Dominance,offendersi,UNREL,4
14,F,26,16,Valence,tempo,REL+,3
14,F,26,16,Arousal,tempo,REL+,6
14,F,26,16,Dominance,tempo,REL+,1
14,F,26,16,Valence,sposa,REL-,9
14,F,26,16,Arousal,sposa,REL-,1
14,F,26,16,Dominance,sposa,REL-,9
14,F,26,16,Valence,orgasmo,UNREL,5
14,F,26,16,Arousal,orgasmo,UNREL,5
14,F,26,16,Dominance,orgasmo,UNREL,5
14,F,26,16,Valence,vaiolo,REL+,1
14,F,26,16,Arousal,vaiolo,REL+,9
14,F,26,16,Dominance,vaiolo,REL+,1
14,F,26,16,Valence,tram,REL-,1
14,F,26,16,Arousal,tram,REL-,9
14,F,26,16,Dominance,tram,REL-,1
14,F,26,16,Valence,perfezione,UNREL,5
14,F,26,16,Arousal,perfezione,UNREL,5
14,F,26,16,Dominance,perfezione,UNREL,3
14,F,26,16,Valence,cioccolato,REL+,9
14,F,26,16,Arousal,cioccolato,REL+,1
14,F,26,16,Dominance,cioccolato,REL+,9
14,F,26,16,Valence,costa,REL-,7
14,F,26,16,Arousal,costa,REL-,5
14,F,26,16,Dominance,costa,REL-,5
14,F,26,16,Valence,gusto,UNREL,6
14,F,26,16,Arousal,gusto,UNREL,4
14,F,26,16,Dominance,gusto,UNREL,6
14,F,26,16,Valence,lavare,REL+,7
14,F,26,16,Arousal,lavare,REL+,5
14,F,26,16,Dominance,lavare,REL+,8
14,F,26,16,Valence,uomo,REL-,5
14,F,26,16,Arousal,uomo,REL-,5
14,F,26,16,Dominance,uomo,REL-,5
14,F,26,16,Valence,tradire,UNREL,1
14,F,26,16,Arousal,tradire,UNREL,9
14,F,26,16,Dominance,tradire,UNREL,1
15,F,20,13,PANAS+,Interessato,,4
15,F,20,13,PANAS-,Angosciato,,2
15,F,20,13,PANAS+,Eccitato,,3
15,F,20,13,PANAS-,Turbato,,1
15,F,20,13,PANAS+,Forte,,3
15,F,20,13,PANAS-,Colpevole,,2
15,F,20,13,PANAS-,Spaventato,,3
15,F,20,13,PANAS-,Ostile,,1
15,F,20,13,PANAS+,Entusiasta,,2
15,F,20,13,PANAS+,Orgoglioso,,3
15,F,20,13,PANAS-,Irritabile,,2
15,F,20,13,PANAS+,Concentrato,,2
15,F,20,13,PANAS-,Vergognato,,1
15,F,20,13,PANAS+,Ispirato,,1
15,F,20,13,PANAS-,Nervoso,,3
15,F,20,13,PANAS+,Determinato,,4
15,F,20,13,PANAS+,Attento,,3
15,F,20,13,PANAS-,Agitato,,2
15,F,20,13,PANAS+,Attivo,,4
15,F,20,13,PANAS-,Impaurito,,1
15,F,20,13,FCV-19S,Ho molta paura del coronavirus (COVID-19),,1
15,F,20,13,FCV-19S,Mi mette a disagio pensare al coronavirus (COVID-19),,3
15,F,20,13,FCV-19S,Le mie mani diventano sudate quando penso al coronavirus (COVID-19),,1
15,F,20,13,FCV-19S,Sono preoccupato/a di perdere la mia vita a causa del coronavirus (COVID-19),,1
15,F,20,13,FCV-19S,"Quando guardo le notizie e storie sul coronavirus (COVID-19) sui social media, divento nervoso e ansioso",,1
15,F,20,13,FCV-19S,Non riesco a dormire perché sono preoccupato di contrarre il coronavirus (COVID-19),,1
15,F,20,13,FCV-19S,Il mio cuore batte più velocemente o palpita quando penso di poter contrarre il coronavirus (COVID-19),,1
15,F,20,13,Valence,burro,REL+,6
15,F,20,13,Arousal,burro,REL+,4
15,F,20,13,Dominance,burro,REL+,9
15,F,20,13,Valence,autobus,REL-,3
15,F,20,13,Arousal,autobus,REL-,7
15,F,20,13,Dominance,autobus,REL-,3
15,F,20,13,Valence,affogare,UNREL,1
15,F,20,13,Arousal,affogare,UNREL,7
15,F,20,13,Dominance,affogare,UNREL,3
15,F,20,13,Valence,mondo,REL+,4
15,F,20,13,Arousal,mondo,REL+,4
15,F,20,13,Dominance,mondo,REL+,5
15,F,20,13,Valence,dormire,REL-,8
15,F,20,13,Arousal,dormire,REL-,6
15,F,20,13,Dominance,dormire,REL-,4
15,F,20,13,Valence,baco,UNREL,3
15,F,20,13,Arousal,baco,UNREL,6
15,F,20,13,Dominance,baco,UNREL,4
15,F,20,13,Valence,muffin,REL+,9
15,F,20,13,Arousal,muffin,REL+,8
15,F,20,13,Dominance,muffin,REL+,8
15,F,20,13,Valence,giacca,REL-,5
15,F,20,13,Arousal,giacca,REL-,5
15,F,20,13,Dominance,giacca,REL-,5
15,F,20,13,Valence,cannone,UNREL,5
15,F,20,13,Arousal,cannone,UNREL,7
15,F,20,13,Dominance,cannone,UNREL,5
15,F,20,13,Valence,notizie,REL+,6
15,F,20,13,Arousal,notizie,REL+,8
15,F,20,13,Dominance,notizie,REL+,6
15,F,20,13,Valence,hotel,REL-,4
15,F,20,13,Arousal,hotel,REL-,6
15,F,20,13,Dominance,hotel,REL-,5
15,F,20,13,Valence,cappio,UNREL,2
15,F,20,13,Arousal,cappio,UNREL,6
15,F,20,13,Dominance,cappio,UNREL,5
15,F,20,13,Valence,peste,REL+,1
15,F,20,13,Arousal,peste,REL+,5
15,F,20,13,Dominance,peste,REL+,4
15,F,20,13,Valence,tumore,REL-,1
15,F,20,13,Arousal,tumore,REL-,6
15,F,20,13,Dominance,tumore,REL-,5
15,F,20,13,Valence,corridore,UNREL,5
15,F,20,13,Arousal,corridore,UNREL,5
15,F,20,13,Dominance,corridore,UNREL,7
15,F,20,13,Valence,salute,REL+,7
15,F,20,13,Arousal,salute,REL+,7
15,F,20,13,Dominance,salute,REL+,4
15,F,20,13,Valence,vacanza,REL-,8
15,F,20,13,Arousal,vacanza,REL-,4
15,F,20,13,Dominance,vacanza,REL-,2
15,F,20,13,Valence,dipendente,UNREL,4
15,F,20,13,Arousal,dipendente,UNREL,4
15,F,20,13,Dominance,dipendente,UNREL,4
15,F,20,13,Valence,sole,REL+,8
15,F,20,13,Arousal,sole,REL+,4
15,F,20,13,Dominance,sole,REL+,4
15,F,20,13,Valence,viaggio,REL-,8
15,F,20,13,Arousal,viaggio,REL-,6
15,F,20,13,Dominance,viaggio,REL-,4
15,F,20,13,Valence,disturbare,UNREL,2
15,F,20,13,Arousal,disturbare,UNREL,8
15,F,20,13,Dominance,disturbare,UNREL,7
15,F,20,13,Valence,termometro,REL+,3
15,F,20,13,Arousal,termometro,REL+,4
15,F,20,13,Dominance,termometro,REL+,4
15,F,20,13,Valence,villaggio,REL-,8
15,F,20,13,Arousal,villaggio,REL-,3
15,F,20,13,Dominance,villaggio,REL-,5
15,F,20,13,Valence,fetore,UNREL,2
15,F,20,13,Arousal,fetore,UNREL,7
15,F,20,13,Dominance,fetore,UNREL,6
15,F,20,13,Valence,torta,REL+,7
15,F,20,13,Arousal,torta,REL+,6
15,F,20,13,Dominance,torta,REL+,5
15,F,20,13,Valence,matrimonio,REL-,6
15,F,20,13,Arousal,matrimonio,REL-,5
15,F,20,13,Dominance,matrimonio,REL-,5
15,F,20,13,Valence,firmamento,UNREL,7
15,F,20,13,Arousal,firmamento,UNREL,3
15,F,20,13,Dominance,firmamento,UNREL,5
15,F,20,13,Valence,casa,REL+,9
15,F,20,13,Arousal,casa,REL+,3
15,F,20,13,Dominance,casa,REL+,7
15,F,20,13,Valence,motore,REL-,8
15,F,20,13,Arousal,motore,REL-,8
15,F,20,13,Dominance,motore,REL-,4
15,F,20,13,Valence,funerale,UNREL,2
15,F,20,13,Arousal,funerale,UNREL,2
15,F,20,13,Dominance,funerale,UNREL,3
15,F,20,13,Valence,computer,REL+,3
15,F,20,13,Arousal,computer,REL+,3
15,F,20,13,Dominance,computer,REL+,9
15,F,20,13,Valence,palazzo,REL-,4
15,F,20,13,Arousal,palazzo,REL-,5
15,F,20,13,Dominance,palazzo,REL-,5
15,F,20,13,Valence,ladro,UNREL,3
15,F,20,13,Arousal,ladro,UNREL,8
15,F,20,13,Dominance,ladro,UNREL,4
15,F,20,13,Valence,corona,REL+,1
15,F,20,13,Arousal,corona,REL+,4
15,F,20,13,Dominance,corona,REL+,4
15,F,20,13,Valence,pantalone,REL-,3
15,F,20,13,Arousal,pantalone,REL-,6
15,F,20,13,Dominance,pantalone,REL-,4
15,F,20,13,Valence,malevolenza,UNREL,2
15,F,20,13,Arousal,malevolenza,UNREL,6
15,F,20,13,Dominance,malevolenza,UNREL,5
15,F,20,13,Valence,famiglia,REL+,9
15,F,20,13,Arousal,famiglia,REL+,7
15,F,20,13,Dominance,famiglia,REL+,6
15,F,20,13,Valence,piazza,REL-,4
15,F,20,13,Arousal,piazza,REL-,5
15,F,20,13,Dominance,piazza,REL-,5
15,F,20,13,Valence,mestolo,UNREL,5
15,F,20,13,Arousal,mestolo,UNREL,5
15,F,20,13,Dominance,mestolo,UNREL,5
15,F,20,13,Valence,libertà,REL+,8
15,F,20,13,Arousal,libertà,REL+,8
15,F,20,13,Dominance,libertà,REL+,5
15,F,20,13,Valence,profumo,REL-,8
15,F,20,13,Arousal,profumo,REL-,8
15,F,20,13,Dominance,profumo,REL-,6
15,F,20,13,Valence,nettare,UNREL,4
15,F,20,13,Arousal,nettare,UNREL,3
15,F,20,13,Dominance,nettare,UNREL,5
15,F,20,13,Valence,salvare,REL+,6
15,F,20,13,Arousal,salvare,REL+,5
15,F,20,13,Dominance,salvare,REL+,7
15,F,20,13,Valence,ristorante,REL-,5
15,F,20,13,Arousal,ristorante,REL-,6
15,F,20,13,Dominance,ristorante,REL-,3
15,F,20,13,Valence,oceano,UNREL,9
15,F,20,13,Arousal,oceano,UNREL,5
15,F,20,13,Dominance,oceano,UNREL,6
15,F,20,13,Valence,febbre,REL+,1
15,F,20,13,Arousal,febbre,REL+,8
15,F,20,13,Dominance,febbre,REL+,3
15,F,20,13,Valence,mangiare,REL-,8
15,F,20,13,Arousal,mangiare,REL-,8
15,F,20,13,Dominance,mangiare,REL-,2
15,F,20,13,Valence,offendersi,UNREL,3
15,F,20,13,Arousal,offendersi,UNREL,7
15,F,20,13,Dominance,offendersi,UNREL,4
15,F,20,13,Valence,tempo,REL+,3
15,F,20,13,Arousal,tempo,REL+,9
15,F,20,13,Dominance,tempo,REL+,1
15,F,20,13,Valence,sposa,REL-,3
15,F,20,13,Arousal,sposa,REL-,6
15,F,20,13,Dominance,sposa,REL-,5
15,F,20,13,Valence,orgasmo,UNREL,7
15,F,20,13,Arousal,orgasmo,UNREL,7
15,F,20,13,Dominance,orgasmo,UNREL,5
15,F,20,13,Valence,vaiolo,REL+,1
15,F,20,13,Arousal,vaiolo,REL+,6
15,F,20,13,Dominance,vaiolo,REL+,8
15,F,20,13,Valence,tram,REL-,2
15,F,20,13,Arousal,tram,REL-,7
15,F,20,13,Dominance,tram,REL-,3
15,F,20,13,Valence,perfezione,UNREL,3
15,F,20,13,Arousal,perfezione,UNREL,8
15,F,20,13,Dominance,perfezione,UNREL,3
15,F,20,13,Valence,cioccolato,REL+,9
15,F,20,13,Arousal,cioccolato,REL+,7
15,F,20,13,Dominance,cioccolato,REL+,4
15,F,20,13,Valence,costa,REL-,9
15,F,20,13,Arousal,costa,REL-,8
15,F,20,13,Dominance,costa,REL-,5
15,F,20,13,Valence,gusto,UNREL,8
15,F,20,13,Arousal,gusto,UNREL,7
15,F,20,13,Dominance,gusto,UNREL,5
15,F,20,13,Valence,lavare,REL+,5
15,F,20,13,Arousal,lavare,REL+,6
15,F,20,13,Dominance,lavare,REL+,9
15,F,20,13,Valence,uomo,REL-,6
15,F,20,13,Arousal,uomo,REL-,6
15,F,20,13,Dominance,uomo,REL-,5
15,F,20,13,Valence,tradire,UNREL,1
15,F,20,13,Arousal,tradire,UNREL,8
15,F,20,13,Dominance,tradire,UNREL,5
16,F,26,18,PANAS+,Interessato,,3
16,F,26,18,PANAS-,Angosciato,,2
16,F,26,18,PANAS+,Eccitato,,1
16,F,26,18,PANAS-,Turbato,,2
16,F,26,18,PANAS+,Forte,,2
16,F,26,18,PANAS-,Colpevole,,3
16,F,26,18,PANAS-,Spaventato,,1
16,F,26,18,PANAS-,Ostile,,1
16,F,26,18,PANAS+,Entusiasta,,1
16,F,26,18,PANAS+,Orgoglioso,,2
16,F,26,18,PANAS-,Irritabile,,2
16,F,26,18,PANAS+,Concentrato,,2
16,F,26,18,PANAS-,Vergognato,,1
16,F,26,18,PANAS+,Ispirato,,3
16,F,26,18,PANAS-,Nervoso,,4
16,F,26,18,PANAS+,Determinato,,3
16,F,26,18,PANAS+,Attento,,3
16,F,26,18,PANAS-,Agitato,,4
16,F,26,18,PANAS+,Attivo,,3
16,F,26,18,PANAS-,Impaurito,,1
16,F,26,18,FCV-19S,Ho molta paura del coronavirus (COVID-19),,4
16,F,26,18,FCV-19S,Mi mette a disagio pensare al coronavirus (COVID-19),,4
16,F,26,18,FCV-19S,Le mie mani diventano sudate quando penso al coronavirus (COVID-19),,2
16,F,26,18,FCV-19S,Sono preoccupato/a di perdere la mia vita a causa del coronavirus (COVID-19),,2
16,F,26,18,FCV-19S,"Quando guardo le notizie e storie sul coronavirus (COVID-19) sui social media, divento nervoso e ansioso",,5
16,F,26,18,FCV-19S,Non riesco a dormire perché sono preoccupato di contrarre il coronavirus (COVID-19),,2
16,F,26,18,FCV-19S,Il mio cuore batte più velocemente o palpita quando penso di poter contrarre il coronavirus (COVID-19),,4
16,F,26,18,Valence,burro,REL+,6
16,F,26,18,Arousal,burro,REL+,1
16,F,26,18,Dominance,burro,REL+,5
16,F,26,18,Valence,autobus,REL-,3
16,F,26,18,Arousal,autobus,REL-,7
16,F,26,18,Dominance,autobus,REL-,6
16,F,26,18,Valence,affogare,UNREL,2
16,F,26,18,Arousal,affogare,UNREL,7
16,F,26,18,Dominance,affogare,UNREL,1
16,F,26,18,Valence,mondo,REL+,6
16,F,26,18,Arousal,mondo,REL+,7
16,F,26,18,Dominance,mondo,REL+,4
16,F,26,18,Valence,dormire,REL-,8
16,F,26,18,Arousal,dormire,REL-,3
16,F,26,18,Dominance,dormire,REL-,4
16,F,26,18,Valence,baco,UNREL,4
16,F,26,18,Arousal,baco,UNREL,6
16,F,26,18,Dominance,baco,UNREL,7
16,F,26,18,Valence,muffin,REL+,9
16,F,26,18,Arousal,muffin,REL+,3
16,F,26,18,Dominance,muffin,REL+,6
16,F,26,18,Valence,giacca,REL-,5
16,F,26,18,Arousal,giacca,REL-,5
16,F,26,18,Dominance,giacca,REL-,5
16,F,26,18,Valence,cannone,UNREL,1
16,F,26,18,Arousal,cannone,UNREL,8
16,F,26,18,Dominance,cannone,UNREL,1
16,F,26,18,Valence,notizie,REL+,3
16,F,26,18,Arousal,notizie,REL+,7
16,F,26,18,Dominance,notizie,REL+,3
16,F,26,18,Valence,hotel,REL-,7
16,F,26,18,Arousal,hotel,REL-,2
16,F,26,18,Dominance,hotel,REL-,5
16,F,26,18,Valence,cappio,UNREL,2
16,F,26,18,Arousal,cappio,UNREL,7
16,F,26,18,Dominance,cappio,UNREL,4
16,F,26,18,Valence,peste,REL+,1
16,F,26,18,Arousal,peste,REL+,5
16,F,26,18,Dominance,peste,REL+,2
16,F,26,18,Valence,tumore,REL-,1
16,F,26,18,Arousal,tumore,REL-,8
16,F,26,18,Dominance,tumore,REL-,1
16,F,26,18,Valence,corridore,UNREL,5
16,F,26,18,Arousal,corridore,UNREL,6
16,F,26,18,Dominance,corridore,UNREL,7
16,F,26,18,Valence,salute,REL+,5
16,F,26,18,Arousal,salute,REL+,6
16,F,26,18,Dominance,salute,REL+,6
16,F,26,18,Valence,vacanza,REL-,8
16,F,26,18,Arousal,vacanza,REL-,6
16,F,26,18,Dominance,vacanza,REL-,6
16,F,26,18,Valence,dipendente,UNREL,1
16,F,26,18,Arousal,dipendente,UNREL,7
16,F,26,18,Dominance,dipendente,UNREL,2
16,F,26,18,Valence,sole,REL+,8
16,F,26,18,Arousal,sole,REL+,3
16,F,26,18,Dominance,sole,REL+,3
16,F,26,18,Valence,viaggio,REL-,7
16,F,26,18,Arousal,viaggio,REL-,7
16,F,26,18,Dominance,viaggio,REL-,6
16,F,26,18,Valence,disturbare,UNREL,2
16,F,26,18,Arousal,disturbare,UNREL,9
16,F,26,18,Dominance,disturbare,UNREL,3
16,F,26,18,Valence,termometro,REL+,2
16,F,26,18,Arousal,termometro,REL+,6
16,F,26,18,Dominance,termometro,REL+,5
16,F,26,18,Valence,villaggio,REL-,5
16,F,26,18,Arousal,villaggio,REL-,6
16,F,26,18,Dominance,villaggio,REL-,4
16,F,26,18,Valence,fetore,UNREL,2
16,F,26,18,Arousal,fetore,UNREL,7
16,F,26,18,Dominance,fetore,UNREL,4
16,F,26,18,Valence,torta,REL+,9
16,F,26,18,Arousal,torta,REL+,3
16,F,26,18,Dominance,torta,REL+,7
16,F,26,18,Valence,matrimonio,REL-,5
16,F,26,18,Arousal,matrimonio,REL-,7
16,F,26,18,Dominance,matrimonio,REL-,4
16,F,26,18,Valence,firmamento,UNREL,7
16,F,26,18,Arousal,firmamento,UNREL,4
16,F,26,18,Dominance,firmamento,UNREL,1
16,F,26,18,Valence,casa,REL+,7
16,F,26,18,Arousal,casa,REL+,5
16,F,26,18,Dominance,casa,REL+,6
16,F,26,18,Valence,motore,REL-,5
16,F,26,18,Arousal,motore,REL-,6
16,F,26,18,Dominance,motore,REL-,5
16,F,26,18,Valence,funerale,UNREL,1
16,F,26,18,Arousal,funerale,UNREL,7
16,F,26,18,Dominance,funerale,UNREL,4
16,F,26,18,Valence,computer,REL+,7
16,F,26,18,Arousal,computer,REL+,6
16,F,26,18,Dominance,computer,REL+,6
16,F,26,18,Valence,palazzo,REL-,5
16,F,26,18,Arousal,palazzo,REL-,5
16,F,26,18,Dominance,palazzo,REL-,5
16,F,26,18,Valence,ladro,UNREL,1
16,F,26,18,Arousal,ladro,UNREL,9
16,F,26,18,Dominance,ladro,UNREL,1
16,F,26,18,Valence,corona,REL+,6
16,F,26,18,Arousal,corona,REL+,5
16,F,26,18,Dominance,corona,REL+,7
16,F,26,18,Valence,pantalone,REL-,5
16,F,26,18,Arousal,pantalone,REL-,5
16,F,26,18,Dominance,pantalone,REL-,5
16,F,26,18,Valence,malevolenza,UNREL,1
16,F,26,18,Arousal,malevolenza,UNREL,8
16,F,26,18,Dominance,malevolenza,UNREL,2
16,F,26,18,Valence,famiglia,REL+,7
16,F,26,18,Arousal,famiglia,REL+,4
16,F,26,18,Dominance,famiglia,REL+,4
16,F,26,18,Valence,piazza,REL-,6
16,F,26,18,Arousal,piazza,REL-,5
16,F,26,18,Dominance,piazza,REL-,5
16,F,26,18,Valence,mestolo,UNREL,6
16,F,26,18,Arousal,mestolo,UNREL,2
16,F,26,18,Dominance,mestolo,UNREL,7
16,F,26,18,Valence,libertà,REL+,9
16,F,26,18,Arousal,libertà,REL+,7
16,F,26,18,Dominance,libertà,REL+,7
16,F,26,18,Valence,profumo,REL-,6
16,F,26,18,Arousal,profumo,REL-,6
16,F,26,18,Dominance,profumo,REL-,6
16,F,26,18,Valence,nettare,UNREL,7
16,F,26,18,Arousal,nettare,UNREL,3
16,F,26,18,Dominance,nettare,UNREL,5
16,F,26,18,Valence,salvare,REL+,9
16,F,26,18,Arousal,salvare,REL+,9
16,F,26,18,Dominance,salvare,REL+,7
16,F,26,18,Valence,ristorante,REL-,7
16,F,26,18,Arousal,ristorante,REL-,6
16,F,26,18,Dominance,ristorante,REL-,6
16,F,26,18,Valence,oceano,UNREL,7
16,F,26,18,Arousal,oceano,UNREL,7
16,F,26,18,Dominance,oceano,UNREL,1
16,F,26,18,Valence,febbre,REL+,2
16,F,26,18,Arousal,febbre,REL+,7
16,F,26,18,Dominance,febbre,REL+,2
16,F,26,18,Valence,mangiare,REL-,8
16,F,26,18,Arousal,mangiare,REL-,4
16,F,26,18,Dominance,mangiare,REL-,7
16,F,26,18,Valence,offendersi,UNREL,2
16,F,26,18,Arousal,offendersi,UNREL,8
16,F,26,18,Dominance,offendersi,UNREL,3
16,F,26,18,Valence,tempo,REL+,4
16,F,26,18,Arousal,tempo,REL+,7
16,F,26,18,Dominance,tempo,REL+,1
16,F,26,18,Valence,sposa,REL-,6
16,F,26,18,Arousal,sposa,REL-,5
16,F,26,18,Dominance,sposa,REL-,6
16,F,26,18,Valence,orgasmo,UNREL,9
16,F,26,18,Arousal,orgasmo,UNREL,7
16,F,26,18,Dominance,orgasmo,UNREL,6
16,F,26,18,Valence,vaiolo,REL+,1
16,F,26,18,Arousal,vaiolo,REL+,7
16,F,26,18,Dominance,vaiolo,REL+,1
16,F,26,18,Valence,tram,REL-,5
16,F,26,18,Arousal,tram,REL-,6
16,F,26,18,Dominance,tram,REL-,6
16,F,26,18,Valence,perfezione,UNREL,6
16,F,26,18,Arousal,perfezione,UNREL,8
16,F,26,18,Dominance,perfezione,UNREL,7
16,F,26,18,Valence,cioccolato,REL+,9
16,F,26,18,Arousal,cioccolato,REL+,2
16,F,26,18,Dominance,cioccolato,REL+,4
16,F,26,18,Valence,costa,REL-,5
16,F,26,18,Arousal,costa,REL-,3
16,F,26,18,Dominance,costa,REL-,5
16,F,26,18,Valence,gusto,UNREL,7
16,F,26,18,Arousal,gusto,UNREL,3
16,F,26,18,Dominance,gusto,UNREL,5
16,F,26,18,Valence,lavare,REL+,3
16,F,26,18,Arousal,lavare,REL+,4
16,F,26,18,Dominance,lavare,REL+,6
16,F,26,18,Valence,uomo,REL-,6
16,F,26,18,Arousal,uomo,REL-,6
16,F,26,18,Dominance,uomo,REL-,3
16,F,26,18,Valence,tradire,UNREL,1
16,F,26,18,Arousal,tradire,UNREL,9
16,F,26,18,Dominance,tradire,UNREL,2
17,M,30,18,PANAS+,Interessato,,4
17,M,30,18,PANAS-,Angosciato,,1
17,M,30,18,PANAS+,Eccitato,,3
17,M,30,18,PANAS-,Turbato,,1
17,M,30,18,PANAS+,Forte,,3
17,M,30,18,PANAS-,Colpevole,,3
17,M,30,18,PANAS-,Spaventato,,1
17,M,30,18,PANAS-,Ostile,,1
17,M,30,18,PANAS+,Entusiasta,,2
17,M,30,18,PANAS+,Orgoglioso,,3
17,M,30,18,PANAS-,Irritabile,,2
17,M,30,18,PANAS+,Concentrato,,2
17,M,30,18,PANAS-,Vergognato,,1
17,M,30,18,PANAS+,Ispirato,,3
17,M,30,18,PANAS-,Nervoso,,4
17,M,30,18,PANAS+,Determinato,,4
17,M,30,18,PANAS+,Attento,,2
17,M,30,18,PANAS-,Agitato,,2
17,M,30,18,PANAS+,Attivo,,3
17,M,30,18,PANAS-,Impaurito,,1
17,M,30,18,FCV-19S,Ho molta paura del coronavirus (COVID-19),,1
17,M,30,18,FCV-19S,Mi mette a disagio pensare al coronavirus (COVID-19),,1
17,M,30,18,FCV-19S,Le mie mani diventano sudate quando penso al coronavirus (COVID-19),,1
17,M,30,18,FCV-19S,Sono preoccupato/a di perdere la mia vita a causa del coronavirus (COVID-19),,1
17,M,30,18,FCV-19S,"Quando guardo le notizie e storie sul coronavirus (COVID-19) sui social media, divento nervoso e ansioso",,1
17,M,30,18,FCV-19S,Non riesco a dormire perché sono preoccupato di contrarre il coronavirus (COVID-19),,1
17,M,30,18,FCV-19S,Il mio cuore batte più velocemente o palpita quando penso di poter contrarre il coronavirus (COVID-19),,1
17,M,30,18,Valence,burro,REL+,5
17,M,30,18,Arousal,burro,REL+,3
17,M,30,18,Dominance,burro,REL+,5
17,M,30,18,Valence,autobus,REL-,5
17,M,30,18,Arousal,autobus,REL-,3
17,M,30,18,Dominance,autobus,REL-,2
17,M,30,18,Valence,affogare,UNREL,2
17,M,30,18,Arousal,affogare,UNREL,7
17,M,30,18,Dominance,affogare,UNREL,1
17,M,30,18,Valence,mondo,REL+,5
17,M,30,18,Arousal,mondo,REL+,2
17,M,30,18,Dominance,mondo,REL+,5
17,M,30,18,Valence,dormire,REL-,7
17,M,30,18,Arousal,dormire,REL-,1
17,M,30,18,Dominance,dormire,REL-,9
17,M,30,18,Valence,baco,UNREL,4
17,M,30,18,Arousal,baco,UNREL,2
17,M,30,18,Dominance,baco,UNREL,6
17,M,30,18,Valence,muffin,REL+,8
17,M,30,18,Arousal,muffin,REL+,2
17,M,30,18,Dominance,muffin,REL+,7
17,M,30,18,Valence,giacca,REL-,5
17,M,30,18,Arousal,giacca,REL-,5
17,M,30,18,Dominance,giacca,REL-,7
17,M,30,18,Valence,cannone,UNREL,5
17,M,30,18,Arousal,cannone,UNREL,7
17,M,30,18,Dominance,cannone,UNREL,7
17,M,30,18,Valence,notizie,REL+,5
17,M,30,18,Arousal,notizie,REL+,5
17,M,30,18,Dominance,notizie,REL+,3
17,M,30,18,Valence,hotel,REL-,4
17,M,30,18,Arousal,hotel,REL-,5
17,M,30,18,Dominance,hotel,REL-,5
17,M,30,18,Valence,cappio,UNREL,2
17,M,30,18,Arousal,cappio,UNREL,7
17,M,30,18,Dominance,cappio,UNREL,2
17,M,30,18,Valence,peste,REL+,2
17,M,30,18,Arousal,peste,REL+,6
17,M,30,18,Dominance,peste,REL+,2
17,M,30,18,Valence,tumore,REL-,2
17,M,30,18,Arousal,tumore,REL-,4
17,M,30,18,Dominance,tumore,REL-,1
17,M,30,18,Valence,corridore,UNREL,7
17,M,30,18,Arousal,corridore,UNREL,6
17,M,30,18,Dominance,corridore,UNREL,7
17,M,30,18,Valence,salute,REL+,6
17,M,30,18,Arousal,salute,REL+,5
17,M,30,18,Dominance,salute,REL+,5
17,M,30,18,Valence,vacanza,REL-,8
17,M,30,18,Arousal,vacanza,REL-,7
17,M,30,18,Dominance,vacanza,REL-,8
17,M,30,18,Valence,dipendente,UNREL,3
17,M,30,18,Arousal,dipendente,UNREL,5
17,M,30,18,Dominance,dipendente,UNREL,2
17,M,30,18,Valence,sole,REL+,8
17,M,30,18,Arousal,sole,REL+,7
17,M,30,18,Dominance,sole,REL+,3
17,M,30,18,Valence,viaggio,REL-,7
17,M,30,18,Arousal,viaggio,REL-,6
17,M,30,18,Dominance,viaggio,REL-,8
17,M,30,18,Valence,disturbare,UNREL,3
17,M,30,18,Arousal,disturbare,UNREL,7
17,M,30,18,Dominance,disturbare,UNREL,2
17,M,30,18,Valence,termometro,REL+,6
17,M,30,18,Arousal,termometro,REL+,4
17,M,30,18,Dominance,termometro,REL+,5
17,M,30,18,Valence,villaggio,REL-,6
17,M,30,18,Arousal,villaggio,REL-,7
17,M,30,18,Dominance,villaggio,REL-,5
17,M,30,18,Valence,fetore,UNREL,2
17,M,30,18,Arousal,fetore,UNREL,6
